genome,group,pos
OM07-13.fna,Clade4,2942659
OM07-13.fna,Clade4,2942719
OM07-13.fna,Clade4,2942767
OM07-13.fna,Clade4,2942800
OM07-13.fna,Clade4,2942807
OM07-13.fna,Clade4,2942862
OM07-13.fna,Clade4,2942884
OM07-13.fna,Clade4,2942908
OM07-13.fna,Clade4,2942932
OM07-13.fna,Clade4,2942968
OM07-13.fna,Clade4,2942977
OM07-13.fna,Clade4,2942979
OM07-13.fna,Clade4,2942992
OM07-13.fna,Clade4,2942994
OM07-13.fna,Clade4,2943015
OM07-13.fna,Clade4,2943018
OM07-13.fna,Clade4,2943027
OM07-13.fna,Clade4,2943033
OM07-13.fna,Clade4,2943040
OM07-13.fna,Clade4,2943085
OM07-13.fna,Clade4,2943097
OM07-13.fna,Clade4,2943100
OM07-13.fna,Clade4,2943106
OM07-13.fna,Clade4,2943116
OM07-13.fna,Clade4,2943152
OM07-13.fna,Clade4,2943153
OM07-13.fna,Clade4,2943175
OM07-13.fna,Clade4,2943205
OM07-13.fna,Clade4,2943270
OM07-13.fna,Clade4,2943415
OM07-13.fna,Clade4,2943506
OM08-12AT.fna,Clade4,2936436
OM08-12AT.fna,Clade4,2936475
OM08-12AT.fna,Clade4,2936622
OM08-12AT.fna,Clade4,2936964
OM08-12AT.fna,Clade4,2937024
OM08-12AT.fna,Clade4,2937045
OM08-12AT.fna,Clade4,2937054
OM08-12AT.fna,Clade4,2938876
OM08-12AT.fna,Clade4,2939050
OM08-12AT.fna,Clade4,2939146
OM08-12AT.fna,Clade4,2939155
OM08-12AT.fna,Clade4,2939269
OM08-12AT.fna,Clade4,2939329
OM08-12AT.fna,Clade4,2939371
OM08-12AT.fna,Clade4,2939410
OM08-12AT.fna,Clade4,2939431
OM08-12AT.fna,Clade4,2939509
OM08-12AT.fna,Clade4,2939566
OM08-12AT.fna,Clade4,2939797
OM08-12AT.fna,Clade4,2939812
OM08-12AT.fna,Clade4,2939815
OM08-12AT.fna,Clade4,2939833
OM08-12AT.fna,Clade4,2939836
OM08-12AT.fna,Clade4,2941381
OM08-12AT.fna,Clade4,2941382
OM08-12AT.fna,Clade4,2941389
OM08-12AT.fna,Clade4,2941398
OM08-12AT.fna,Clade4,2941413
OM08-12AT.fna,Clade4,2941455
OM08-12AT.fna,Clade4,2941478
OM08-12AT.fna,Clade4,2941486
OM08-12AT.fna,Clade4,2941498
OM08-12AT.fna,Clade4,2941499
OM08-12AT.fna,Clade4,2941503
OM08-12AT.fna,Clade4,2941510
OM08-12AT.fna,Clade4,2941535
OM08-12AT.fna,Clade4,2941542
OM08-12AT.fna,Clade4,2941568
OM08-12AT.fna,Clade4,2941576
OM08-12AT.fna,Clade4,2941582
OM08-12AT.fna,Clade4,2941614
OM08-12AT.fna,Clade4,2941621
OM08-12AT.fna,Clade4,2941654
OM08-12AT.fna,Clade4,2941750
OM08-12AT.fna,Clade4,2941816
OM08-12AT.fna,Clade4,2941873
OM08-12AT.fna,Clade4,2941948
OM08-12AT.fna,Clade4,2942650
OM08-12AT.fna,Clade4,2942659
OM08-12AT.fna,Clade4,2942719
OM08-12AT.fna,Clade4,2942767
OM08-12AT.fna,Clade4,2942800
OM08-12AT.fna,Clade4,2942807
OM08-12AT.fna,Clade4,2942862
OM08-12AT.fna,Clade4,2942908
OM08-12AT.fna,Clade4,2942968
OM08-12AT.fna,Clade4,2942977
OM08-12AT.fna,Clade4,2942979
OM08-12AT.fna,Clade4,2942992
OM08-12AT.fna,Clade4,2942994
OM08-12AT.fna,Clade4,2943015
OM08-12AT.fna,Clade4,2943018
OM08-12AT.fna,Clade4,2943027
OM08-12AT.fna,Clade4,2943033
OM08-12AT.fna,Clade4,2943085
OM08-12AT.fna,Clade4,2943097
OM08-12AT.fna,Clade4,2943100
OM08-12AT.fna,Clade4,2943106
OM08-12AT.fna,Clade4,2943116
OM08-12AT.fna,Clade4,2943152
OM08-12AT.fna,Clade4,2943153
OM08-12AT.fna,Clade4,2943175
OM08-12AT.fna,Clade4,2943205
OM08-12AT.fna,Clade4,2943229
OM08-12AT.fna,Clade4,2943322
OM08-12AT.fna,Clade4,2943333
OM08-12AT.fna,Clade4,2943341
OM08-12AT.fna,Clade4,2943415
OM08-12AT.fna,Clade4,2943506
TF11-15AC.fna,Clade4,2936436
TF11-15AC.fna,Clade4,2936616
TF11-15AC.fna,Clade4,2936622
TF11-15AC.fna,Clade4,2936964
TF11-15AC.fna,Clade4,2937054
TF11-15AC.fna,Clade4,2937066
TF11-15AC.fna,Clade4,2937075
TF11-15AC.fna,Clade4,2938723
TF11-15AC.fna,Clade4,2938765
TF11-15AC.fna,Clade4,2938814
TF11-15AC.fna,Clade4,2938876
TF11-15AC.fna,Clade4,2938897
TF11-15AC.fna,Clade4,2939044
TF11-15AC.fna,Clade4,2939155
TF11-15AC.fna,Clade4,2939332
TF11-15AC.fna,Clade4,2939371
TF11-15AC.fna,Clade4,2939392
TF11-15AC.fna,Clade4,2939410
TF11-15AC.fna,Clade4,2939491
TF11-15AC.fna,Clade4,2939509
TF11-15AC.fna,Clade4,2939560
TF11-15AC.fna,Clade4,2939566
TF11-15AC.fna,Clade4,2939581
TF11-15AC.fna,Clade4,2939749
TF11-15AC.fna,Clade4,2939833
TF11-15AC.fna,Clade4,2939836
TF11-15AC.fna,Clade4,2941381
TF11-15AC.fna,Clade4,2941389
TF11-15AC.fna,Clade4,2941398
TF11-15AC.fna,Clade4,2941413
TF11-15AC.fna,Clade4,2941455
TF11-15AC.fna,Clade4,2941478
TF11-15AC.fna,Clade4,2941486
TF11-15AC.fna,Clade4,2941498
TF11-15AC.fna,Clade4,2941499
TF11-15AC.fna,Clade4,2941503
TF11-15AC.fna,Clade4,2941510
TF11-15AC.fna,Clade4,2941542
TF11-15AC.fna,Clade4,2941568
TF11-15AC.fna,Clade4,2941576
TF11-15AC.fna,Clade4,2941582
TF11-15AC.fna,Clade4,2941614
TF11-15AC.fna,Clade4,2941621
TF11-15AC.fna,Clade4,2941645
TF11-15AC.fna,Clade4,2941654
TF11-15AC.fna,Clade4,2941750
TF11-15AC.fna,Clade4,2941816
TF11-15AC.fna,Clade4,2941948
TF11-15AC.fna,Clade4,2942650
TF11-15AC.fna,Clade4,2942659
TF11-15AC.fna,Clade4,2942719
TF11-15AC.fna,Clade4,2942767
TF11-15AC.fna,Clade4,2942800
TF11-15AC.fna,Clade4,2942807
TF11-15AC.fna,Clade4,2942862
TF11-15AC.fna,Clade4,2942884
TF11-15AC.fna,Clade4,2942908
TF11-15AC.fna,Clade4,2942932
TF11-15AC.fna,Clade4,2942968
TF11-15AC.fna,Clade4,2942977
TF11-15AC.fna,Clade4,2942979
TF11-15AC.fna,Clade4,2942992
TF11-15AC.fna,Clade4,2942994
TF11-15AC.fna,Clade4,2943015
TF11-15AC.fna,Clade4,2943018
TF11-15AC.fna,Clade4,2943027
TF11-15AC.fna,Clade4,2943033
TF11-15AC.fna,Clade4,2943058
TF11-15AC.fna,Clade4,2943061
TF11-15AC.fna,Clade4,2943064
TF11-15AC.fna,Clade4,2943085
TF11-15AC.fna,Clade4,2943097
TF11-15AC.fna,Clade4,2943100
TF11-15AC.fna,Clade4,2943106
TF11-15AC.fna,Clade4,2943116
TF11-15AC.fna,Clade4,2943152
TF11-15AC.fna,Clade4,2943153
TF11-15AC.fna,Clade4,2943175
TF11-15AC.fna,Clade4,2943205
TF11-15AC.fna,Clade4,2943322
TF11-15AC.fna,Clade4,2943333
TF11-15AC.fna,Clade4,2943415
TF11-15AC.fna,Clade4,2943506
GCA_008122485.fna,Clade4,2936598
GCA_008122485.fna,Clade4,2936622
GCA_008122485.fna,Clade4,2936964
GCA_008122485.fna,Clade4,2936994
GCA_008122485.fna,Clade4,2937024
GCA_008122485.fna,Clade4,2937045
GCA_008122485.fna,Clade4,2937054
GCA_008122485.fna,Clade4,2937066
GCA_008122485.fna,Clade4,2938897
GCA_008122485.fna,Clade4,2939029
GCA_008122485.fna,Clade4,2939044
GCA_008122485.fna,Clade4,2939110
GCA_008122485.fna,Clade4,2939155
GCA_008122485.fna,Clade4,2939377
GCA_008122485.fna,Clade4,2939566
GCA_008122485.fna,Clade4,2939623
GCA_008122485.fna,Clade4,2939668
GCA_008122485.fna,Clade4,2939749
GCA_008122485.fna,Clade4,2939833
GCA_008122485.fna,Clade4,2939836
GCA_008122485.fna,Clade4,2941358
GCA_008122485.fna,Clade4,2941389
GCA_008122485.fna,Clade4,2941498
GCA_008122485.fna,Clade4,2941499
GCA_008122485.fna,Clade4,2941503
GCA_008122485.fna,Clade4,2941510
GCA_008122485.fna,Clade4,2941515
GCA_008122485.fna,Clade4,2941523
GCA_008122485.fna,Clade4,2941524
GCA_008122485.fna,Clade4,2941528
GCA_008122485.fna,Clade4,2941534
GCA_008122485.fna,Clade4,2941535
GCA_008122485.fna,Clade4,2941540
GCA_008122485.fna,Clade4,2941542
GCA_008122485.fna,Clade4,2941548
GCA_008122485.fna,Clade4,2941555
GCA_008122485.fna,Clade4,2941561
GCA_008122485.fna,Clade4,2941768
GCA_008122485.fna,Clade4,2941816
GCA_008122485.fna,Clade4,2941921
GCA_008122485.fna,Clade4,2941938
GCA_008122485.fna,Clade4,2941948
GCA_008122485.fna,Clade4,2941957
GCA_008122485.fna,Clade4,2942650
GCA_008122485.fna,Clade4,2942862
GCA_008122485.fna,Clade4,2943112
GCA_008122485.fna,Clade4,2943184
GCA_008122485.fna,Clade4,2943506
GCA_015559035.fna,Clade4,2936964
GCA_015559035.fna,Clade4,2938876
GCA_015559035.fna,Clade4,2938897
GCA_015559035.fna,Clade4,2939044
GCA_015559035.fna,Clade4,2939155
GCA_015559035.fna,Clade4,2939377
GCA_015559035.fna,Clade4,2939566
GCA_015559035.fna,Clade4,2939625
GCA_015559035.fna,Clade4,2939646
GCA_015559035.fna,Clade4,2939668
GCA_015559035.fna,Clade4,2939833
GCA_015559035.fna,Clade4,2939845
GCA_015559035.fna,Clade4,2941381
GCA_015559035.fna,Clade4,2941555
GCA_015559035.fna,Clade4,2941561
GCA_015559035.fna,Clade4,2941639
GCA_015559035.fna,Clade4,2941642
GCA_015559035.fna,Clade4,2941654
GCA_015559035.fna,Clade4,2941693
GCA_015559035.fna,Clade4,2941750
GCA_015559035.fna,Clade4,2941786
GCA_015559035.fna,Clade4,2941804
GCA_015559035.fna,Clade4,2941816
GCA_015559035.fna,Clade4,2941948
GCA_015559035.fna,Clade4,2942650
GCA_015559035.fna,Clade4,2942862
GCA_015559035.fna,Clade4,2942984
GCA_015559035.fna,Clade4,2943112
GCA_015559035.fna,Clade4,2943506
