Gene,GCA_000145035,GCA_000420965,GCA_000420985,GCA_000423985,GCA_000424405,GCA_000424425,GCA_000424465,GCA_000424565,GCA_000621465,GCA_000622085,GCA_000686065,GCA_000686965,GCA_001858005,GCA_003175155,GCA_900101605,GCA_900110805,GCA_900111185,GCA_900115735,GCA_900129945,GCA_900143205
group_22972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cheB_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_22999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
gloC_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
flgE_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hypE_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ybbH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
araQ_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pnbA_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rpoA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_23279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
