genome,species,sample,group,abundance,rank
GCA_009718425,Agathobacter faecis GCA_009718425,ERR2017807,ACVD,0.002440145,79
GCA_009718425,Agathobacter faecis GCA_009718425,ERR2017808,ACVD,0.000725745,79
GCA_009718425,Agathobacter faecis GCA_009718425,ERR2017809,ACVD,0.001438039,79
GCA_009718425,Agathobacter faecis GCA_009718425,ERR2017810,ACVD,7.26E-05,79
GCA_009718425,Agathobacter faecis GCA_009718425,ERR2017813,ACVD,0.000262686,79
GCA_009718425,Agathobacter faecis GCA_009718425,ERR2017814,ACVD,2.63E-05,79
GCA_009718425,Agathobacter faecis GCA_009718425,ERR2017815,ACVD,0.000341291,79
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017411,control,0.000150751,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017412,control,5.29E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017413,control,9.47E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017414,control,3.85E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017415,control,0.002162092,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017416,control,0.00078296,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017417,control,0.00418024,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017418,control,5.65E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017419,control,7.01E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017420,control,6.28E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017421,control,5.42E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017422,control,0.000614377,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017423,control,4.01E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017424,control,0.000361862,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017426,control,4.44E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017427,control,0.001024365,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017428,control,1.14E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017429,control,0,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017430,control,6.35E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017431,control,8.03E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017432,control,0.000775594,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017433,control,0.002068182,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017434,control,0.001143892,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017435,control,0.000288261,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017436,control,0.000607516,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017437,control,2.13E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017438,control,6.41E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017439,control,1.38E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017440,control,0.000260083,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017441,control,0.001954088,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017442,control,0.000813896,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017443,control,0.00058553,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017444,control,2.49E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017445,control,1.34E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017446,control,0.004668922,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017447,control,0.000171027,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017448,control,0.000732711,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017449,control,0.000133508,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017450,control,0.001396024,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017451,control,0.000154018,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017452,control,0.00106034,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017453,control,3.14E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017454,control,0.002150471,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017455,control,0.000154848,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017456,control,0.000377413,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017457,control,1.07E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017458,control,0.000925563,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017459,control,0.001747338,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017460,control,0.000818592,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017461,control,9.94E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017462,control,9.31E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017463,control,0.000306832,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017464,control,0.000171215,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017465,control,2.41E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017466,control,7.19E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017467,control,0.001248123,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017468,control,0.000178305,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017469,control,0.000318545,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017470,control,0.000282521,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017471,control,0.004436873,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017472,control,5.24E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017473,control,0.000556213,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017474,control,0.000440527,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017475,control,0.002101296,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017476,control,0.000940903,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017477,control,2.43E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017478,control,0.000150542,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017479,control,0.000439143,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017481,control,6.16E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017482,control,4.69E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017483,control,5.64E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017484,control,0.000212821,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017485,control,0.000599269,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017486,control,0,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017487,control,0.000214033,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017489,control,9.26E-07,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017490,control,0.000340775,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017491,control,0.000208946,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017494,control,0.003280528,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017495,control,0.016244662,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017499,control,6.53E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017500,control,2.66E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017503,control,6.77E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017504,control,0.00073255,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017506,control,5.55E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017507,control,6.39E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017508,control,0.000352889,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017510,control,0.000448524,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017512,control,3.23E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017513,control,3.95E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017514,control,0.000277142,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017515,control,0.003201095,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017516,control,6.18E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017517,control,3.29E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017518,control,1.17E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017519,control,1.47E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017520,control,0.00649075,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017521,control,0.000349915,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017522,control,0.013032462,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017523,control,5.03E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017524,control,0.000426287,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017525,control,0.000126256,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017526,control,0.00095901,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017527,control,6.60E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017528,control,5.86E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017529,control,0.000315474,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017530,control,0.000319733,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017531,control,0.000106464,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017532,control,0.001161483,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017533,control,0.000101035,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017534,control,0.00219798,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017535,control,0.000150591,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017536,control,4.09E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017537,control,0.000136992,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017538,control,0.000311666,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017539,control,0.000285687,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017540,control,0.000121943,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017541,control,8.13E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017542,control,9.77E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017543,control,2.27E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017544,control,0.000627121,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017545,control,1.02E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017546,control,0.002009899,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017547,control,0.001592189,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017548,control,6.51E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017549,control,0.000166452,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017550,control,0.000389179,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017551,control,0.000268589,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017552,control,4.94E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017553,control,2.98E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017554,control,0.00032808,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017555,control,0.00048328,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017556,control,0.001210785,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017557,control,4.52E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017558,control,0.001401753,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017559,control,7.56E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017560,control,0.000268846,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017561,control,0.000243996,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017562,control,0.001915016,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017563,control,0.000779583,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017564,control,0.000400154,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017565,control,0.000192047,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017566,control,2.92E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017567,control,0.000202277,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017568,control,0.001661499,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017569,control,0.003532365,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017570,control,7.88E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017571,control,0.000325246,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017572,control,0.000858977,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017573,control,4.23E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017574,control,7.96E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017575,control,8.01E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017576,control,0.000211026,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017577,control,1.60E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017578,control,0.001038906,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017579,control,0.000376254,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017580,control,0.000977537,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017581,control,0.000932306,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017584,control,0.000351699,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017586,control,4.49E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017587,control,0.003923407,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017588,control,0.00020017,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017589,control,0.000346397,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017590,control,0.000408293,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017591,control,0.000144803,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017592,control,0.001533169,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017593,control,0.001243834,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017594,control,0.000111159,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017595,control,7.25E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017596,control,2.14E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017597,control,0.005215129,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017598,ACVD,0.000258839,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017599,ACVD,2.82E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017600,ACVD,0.000827804,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017601,ACVD,2.81E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017602,ACVD,5.13E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017603,ACVD,3.37E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017604,ACVD,0.001263255,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017605,ACVD,5.49E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017606,ACVD,0.000149228,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017607,ACVD,6.23E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017608,ACVD,2.13E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017609,ACVD,2.08E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017610,ACVD,2.61E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017611,ACVD,2.98E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017612,ACVD,0.000546492,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017613,ACVD,0.001626411,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017614,ACVD,0.000322717,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017615,ACVD,1.04E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017616,ACVD,0.000207896,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017617,ACVD,3.72E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017618,ACVD,2.06E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017619,ACVD,0.000255275,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017620,ACVD,1.96E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017621,ACVD,0.000410063,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017622,ACVD,0.000208818,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017623,ACVD,9.40E-07,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017624,ACVD,1.43E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017625,ACVD,3.61E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017626,ACVD,2.81E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017627,ACVD,7.15E-07,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017628,ACVD,0.000102004,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017629,ACVD,0.000174781,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017630,ACVD,4.17E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017631,ACVD,5.70E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017632,ACVD,0.002084048,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017633,ACVD,1.61E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017634,ACVD,0.000231808,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017635,ACVD,0.000136643,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017636,ACVD,1.99E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017637,ACVD,7.61E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017638,ACVD,8.61E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017639,ACVD,3.98E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017640,ACVD,5.39E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017641,ACVD,0.010849423,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017642,ACVD,0.00014469,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017643,ACVD,0.000126759,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017644,ACVD,7.29E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017645,ACVD,3.85E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017646,ACVD,1.50E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017647,ACVD,2.81E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017648,ACVD,0.001001118,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017649,ACVD,0.000308483,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017650,ACVD,0.000120186,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017651,ACVD,1.37E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017652,ACVD,1.36E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017653,ACVD,0.001876521,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017654,ACVD,3.83E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017655,ACVD,2.00E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017656,ACVD,0.000482684,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017657,ACVD,9.79E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017658,ACVD,0.001875435,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017659,ACVD,0.000391222,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017660,ACVD,0.00016093,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017661,ACVD,0.000299774,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017662,ACVD,3.62E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017663,ACVD,1.11E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017664,ACVD,4.50E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017665,ACVD,0.000176615,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017666,ACVD,5.94E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017667,ACVD,1.46E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017668,ACVD,0.00146331,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017669,ACVD,5.01E-07,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017670,ACVD,1.82E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017671,ACVD,1.06E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017672,ACVD,6.59E-05,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017673,ACVD,0.000240093,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017674,ACVD,4.65E-06,80
GCA_003584705,Acetatifactor sp. GCA_003584705,ERR2017675,ACVD,1.64E-05,80
