Pairs,ANI,16S,group,Pairs,cluster
OM04-15AA+87,82.2059,94.966,N,OM04-15AA.fna,38
TF10-5+87,83.0151,97.436,N,TF10-5.fna,75
12718_7_64+87,98.4294,99.774,N,12718_7_64.fna,20
13414_6_70+87,80.0414,95.267,N,13414_6_70.fna,38
18048_1_58+87,81.0721,95.484,N,18048_1_58.fna,52
18048_2_58+87,81.1599,98.375,N,18048_2_58.fna,52
20287_6_44+87,98.2095,99.75,N,20287_6_44.fna,20
20427_4_23+87,83.6663,96.988,N,20427_4_23.fna,69
20427_4_25+87,83.6765,96.956,N,20427_4_25.fna,69
21673_4_84+87,82.0072,97.287,N,21673_4_84.fna,75
8080_1_93+87,80.981,94.895,N,8080_1_93.fna,79
GCA_000174195+87,82.9382,94.118,N,GCA_000174195.fna,52
GCA_000209995+87,98.3784,100,N,GCA_000209995.fna,20
GCA_000210655+87,98.2593,99.774,N,GCA_000210655.fna,20
GCA_000225345+87,81.5263,97.893,N,GCA_000225345.fna,103
GCA_001405535+87,80.7352,96.361,N,GCA_001405535.fna,52
GCA_001405615+87,83.3217,97.662,N,GCA_001405615.fna,75
GCA_001406435+87,98.3088,99.774,N,GCA_001406435.fna,20
GCA_001406675+87,80.7605,94.65,N,GCA_001406675.fna,52
GCA_001406815+87,81.5203,97.587,N,GCA_001406815.fna,75
GCA_001406855+87,81.843,98.367,N,GCA_001406855.fna,52
GCA_001940165+87,79.4649,96.078,N,GCA_001940165.fna,195
GCA_005845255+87,82.3326,98.575,N,GCA_005845255.fna,75
GCA_009718345+87,98.2983,99.774,N,GCA_009718345.fna,20
GCA_009718405+87,81.7547,95.626,N,GCA_009718405.fna,75
GCA_009718425+87,81.6051,97.583,N,GCA_009718425.fna,75
GCA_009759525+87,98.1634,99.912,N,GCA_009759525.fna,20
GCA_013300445+87,98.4846,99.699,N,GCA_013300445.fna,20
GCA_014287515+87,90.9147,98.345,N,GCA_014287515.fna,269
GCA_014287635+87,82.9168,94.895,N,GCA_014287635.fna,271
GCA_014297335+87,79.3629,94.82,N,GCA_014297335.fna,79
GCA_015549075+87,82.6016,97.36,N,GCA_015549075.fna,75
GCA_015550045+87,82.1501,97.36,N,GCA_015550045.fna,75
GCA_015554785+87,98.5335,99.699,N,GCA_015554785.fna,20
GCA_015555785+87,98.4052,99.774,N,GCA_015555785.fna,20
GCA_015556245+87,81.9347,97.587,N,GCA_015556245.fna,75
GCA_015558055+87,82.412,97.587,N,GCA_015558055.fna,75
GCA_015559645+87,80.6139,97.287,N,GCA_015559645.fna,75
GCA_015667215+87,82.0964,97.587,N,GCA_015667215.fna,75
GCA_015669935+87,82.3326,98.575,N,GCA_015669935.fna,75
GCA_900537995+87,100,99.699,N,GCA_900537995.fna,20
GCF_000156535+87,99.8774,99.809,N,GCF_000156535.fna,20
AF12-17LB+88,79.9298,93.014,N,AF12-17LB.fna,38
AF15-21+88,80.2193,93.151,N,AF15-21.fna,38
AF20-18LB+88,80.304,92.95,N,AF20-18LB.fna,38
AF21-31+88,97.3293,99.196,N,AF21-31.fna,52
AF22-12AC+88,80.6068,95.267,N,AF22-12AC.fna,103
AF22-2LB+88,79.6879,93.077,N,AF22-2LB.fna,38
AF22-8AC+88,79.7694,93.077,N,AF22-8AC.fna,38
AF24-4+88,97.4116,100,N,AF24-4.fna,52
AF25-13LB+88,80.8059,92.203,N,AF25-13LB.fna,38
AF25-15LB+88,80.6848,93.151,N,AF25-15LB.fna,38
AF25-18LB+88,80.7392,92.578,N,AF25-18LB.fna,38
AF25-25LB+88,80.7097,93.224,N,AF25-25LB.fna,38
AF28-15+88,97.4227,98.326,N,AF28-15.fna,52
AF31-21AC+88,81.2261,95.065,N,AF31-21AC.fna,20
AF34-16+88,80.4547,92.744,N,AF34-16.fna,38
AF36-10AT+88,82.3365,94.859,N,AF36-10AT.fna,20
AF42-8+88,80.9474,93.014,N,AF42-8.fna,38
AF54-6pH10A+88,81.1036,92.545,N,AF54-6pH10A.fna,38
AF58-9ACA+88,81.7852,95.056,N,AF58-9ACA.fna,269
AF75-08pH9A+88,79.9645,93.014,N,AF75-08pH9A.fna,38
AF88-01pH10A+88,80.2475,92.505,N,AF88-01pH10A.fna,38
AM22-21LB+88,81.6362,94.859,N,AM22-21LB.fna,20
AM23-20+88,80.9161,94.967,N,AM23-20.fna,269
AM23-23AC+88,96.782,98.763,N,AM23-23AC.fna,52
AM27-11+88,97.3613,100,N,AM27-11.fna,52
AM32-8LB+88,97.583,98.127,N,AM32-8LB.fna,52
AM37-1AC+88,81.875,94.898,N,AM37-1AC.fna,20
AM42-1AC+88,97.2421,99.031,N,AM42-1AC.fna,52
AM43-11+88,82.121,95.138,N,AM43-11.fna,20
AM53-7BH+88,80.4905,95.267,N,AM53-7BH.fna,103
AM62-3A+88,81.7911,94.859,N,AM62-3A.fna,20
OF03-24+88,81.3077,95.491,N,OF03-24.fna,269
OM03-18+88,80.7427,93.087,N,OM03-18.fna,38
OM03-7AC+88,81.171,93.087,N,OM03-7AC.fna,38
OM04-10AA+88,80.8017,93.155,N,OM04-10AA.fna,38
OM04-10BH+88,80.738,93.082,N,OM04-10BH.fna,38
OM04-15AA+88,80.7282,93.155,N,OM04-15AA.fna,38
TF10-5+88,81.6676,95.346,N,TF10-5.fna,75
12718_7_64+88,82.1893,95.065,N,12718_7_64.fna,20
13414_6_70+88,79.3543,93.155,N,13414_6_70.fna,38
18048_1_58+88,97.4759,99.748,N,18048_1_58.fna,52
18048_2_58+88,97.459,97.966,N,18048_2_58.fna,52
20287_6_44+88,81.2752,96.088,N,20287_6_44.fna,20
20427_4_23+88,82.3895,94.777,N,20427_4_23.fna,69
20427_4_25+88,82.154,95.11,N,20427_4_25.fna,69
8080_1_93+88,79.327,94.235,N,8080_1_93.fna,79
GCA_000174195+88,100,99.539,N,GCA_000174195.fna,52
GCA_000209995+88,82.0269,96.228,N,GCA_000209995.fna,20
GCA_000210655+88,82.5593,94.859,N,GCA_000210655.fna,20
GCA_000225345+88,83.2723,95.199,N,GCA_000225345.fna,103
GCA_001405535+88,97.6956,99.263,N,GCA_001405535.fna,52
GCA_001406435+88,82.5708,94.859,N,GCA_001406435.fna,20
GCA_001406675+88,97.3301,98.694,N,GCA_001406675.fna,52
GCA_001406855+88,97.6233,100,N,GCA_001406855.fna,52
GCA_001940165+88,79.5574,95.336,N,GCA_001940165.fna,195
GCA_009718345+88,82.4882,94.859,N,GCA_009718345.fna,20
GCA_009718425+88,80.9678,95.942,N,GCA_009718425.fna,75
GCA_009759525+88,80.2107,95.132,N,GCA_009759525.fna,20
GCA_013300445+88,80.7346,95.134,N,GCA_013300445.fna,20
GCA_014287515+88,80.3808,94.925,N,GCA_014287515.fna,269
GCA_014287635+88,83.4649,94.596,N,GCA_014287635.fna,271
GCA_015549075+88,80.577,95.28,N,GCA_015549075.fna,75
GCA_015554785+88,81.7097,94.791,N,GCA_015554785.fna,20
GCA_015555785+88,82.6045,94.859,N,GCA_015555785.fna,20
GCA_900537995+88,83.0466,94.791,N,GCA_900537995.fna,20
GCF_000156535+88,82.7561,95.154,N,GCF_000156535.fna,20
GCA_000364245+89,96.8785,99.511,A,GCA_000364245.fna,110
GCA_000403295+89,86.8353,98.953,ANIl,GCA_000403295.fna,113
GCA_003885045+89,100,99.93,A,GCA_003885045.fna,110
GCA_009911175+89,87.1384,98.882,ANIl,GCA_009911175.fna,251
GCA_009911275+89,86.9626,98.953,ANIl,GCA_009911275.fna,113
GCA_010208005+89,96.9658,99.682,A,GCA_010208005.fna,110
AF07-16+90,99.5137,100,A,AF07-16.fna,12
AF09-21A+90,99.4957,99.926,A,AF09-21A.fna,12
AF14-9AC+90,99.4735,100,A,AF14-9AC.fna,12
AF37-1+90,99.3345,100,A,AF37-1.fna,12
AF37-2AT+90,99.3143,100,A,AF37-2AT.fna,12
AM14-42+90,99.5332,100,A,AM14-42.fna,12
AM21-15LB+90,98.9577,99.777,A,AM21-15LB.fna,12
AM38-2BH+90,99.4797,100,A,AM38-2BH.fna,12
OM05-10BH+90,80.866,95.778,N,OM05-10BH.fna,67
1232452.3+90,99.4253,99.926,A,1232452.3.fna,12
20287_6_18+90,99.1953,99.926,A,20287_6_18.fna,12
20298_3_65+90,80.8682,96.126,N,20298_3_65.fna,67
8080_1_94+90,99.787,99.851,A,8080_1_94.fna,12
GCA_001280875+90,100,100,A,GCA_001280875.fna,12
GCA_013304325+90,99.4867,99.926,A,GCA_013304325.fna,12
GCA_013304695+90,99.4958,99.926,A,GCA_013304695.fna,12
GCA_013304725+90,99.512,99.926,A,GCA_013304725.fna,12
GCA_013304755+90,99.4322,100,A,GCA_013304755.fna,12
GCA_013304795+90,99.4728,99.926,A,GCA_013304795.fna,12
GCA_013694215+90,99.0918,100,A,GCA_013694215.fna,12
GCA_015550825+90,98.9058,99.851,A,GCA_015550825.fna,12
GCF_001049915+90,99.0246,99.703,A,GCF_001049915.fna,12
AF51-6-b8A+91,86.4033,98.833,ANIl,AF51-6-b8A.fna,361
GCA_000160115+91,100,99.726,A,GCA_000160115.fna,87
GCA_000524295+91,97.5416,99.176,A,GCA_000524295.fna,87
AM05-22+92,79.0446,94.288,N,AM05-22.fna,101
AM07-30+92,79.2716,94.288,N,AM07-30.fna,101
GCA_000218425+92,78.6426,94.355,N,GCA_000218425.fna,101
GCA_000403455+92,83.8914,96.831,N,GCA_000403455.fna,115
GCA_009830285+92,100,99.797,A,GCA_009830285.fna,247
GCA_010206225+92,80.2107,94.818,N,GCA_010206225.fna,254
GCA_000242235+93,100,99.782,A,GCA_000242235.fna,106
IMG_2861347227+94,100,99.932,A,IMG_2861347227.fna,343
AM58-7XD+95,80.2591,94.679,N,AM58-7XD.fna,345
TF06-23+95,80.7155,97.089,N,TF06-23.fna,2
AF13-28+95,81.2236,94.169,N,AF13-28.fna,345
AF13-37+95,81.282,94.169,N,AF13-37.fna,345
AF14-23+95,80.5386,94.788,N,AF14-23.fna,33
AF14-5+95,79.3671,93.372,N,AF14-5.fna,2
AF14-52+95,80.3919,95.838,N,AF14-52.fna,33
AF17-12+95,79.5551,95.995,N,AF17-12.fna,74
AF17-22AC+95,81.4882,95.011,N,AF17-22AC.fna,327
AF19-10LB+95,79.7467,95.086,N,AF19-10LB.fna,72
AF19-29+95,80.8658,93.299,N,AF19-29.fna,2
AF20-12LB+95,81.207,94.122,N,AF20-12LB.fna,74
AF21-24+95,80.6052,95.011,N,AF21-24.fna,33
AF21-3+95,79.976,94.032,N,AF21-3.fna,345
AF24-10LB+95,79.7921,95.011,N,AF24-10LB.fna,33
AF25-21+95,79.909,95.16,N,AF25-21.fna,33
AF25-23LB+95,79.7385,94.623,N,AF25-23LB.fna,2
AF25-28AC+95,79.4422,94.15,N,AF25-28AC.fna,2
AF29-2BH+95,80.161,95.011,N,AF29-2BH.fna,33
AF31-16BH+95,79.6523,94.399,N,AF31-16BH.fna,345
AF31-8BH+95,80.7654,94.352,N,AF31-8BH.fna,59
AF33-11BH+95,80.2412,93.684,N,AF33-11BH.fna,2
AF34-2BH+95,79.7454,93.878,N,AF34-2BH.fna,345
AF35-14AC+95,80.9047,95.838,N,AF35-14AC.fna,33
AF37-6AC+95,81.028,94.583,N,AF37-6AC.fna,33
AF37-6AT+95,79.2145,95.519,N,AF37-6AT.fna,345
AF39-4+95,80.0882,95.21,N,AF39-4.fna,33
AF41-9+95,79.5609,95.157,N,AF41-9.fna,359
AF42-9BH+95,82.1295,93.947,N,AF42-9BH.fna,345
AF45-4BH+95,79.742,94.937,N,AF45-4BH.fna,327
AF46-10NS+95,80.0977,95.017,N,AF46-10NS.fna,360
AF58-2A+95,80.7636,94.749,N,AF58-2A.fna,98
AF60-20pH9A+95,80.6635,94.788,N,AF60-20pH9A.fna,98
AF61-21pH10TA+95,79.4523,93.513,N,AF61-21pH10TA.fna,74
AF76-10pH9T+95,79.0845,95.163,N,AF76-10pH9T.fna,73
AF84-09pH9TA+95,79.731,94.937,N,AF84-09pH9TA.fna,33
AF87-14TA+95,79.951,92.899,N,AF87-14TA.fna,72
AF98-09+95,79.6661,95.918,N,AF98-09.fna,33
AF98-17+95,79.2259,94.148,N,AF98-17.fna,74
AF98-24+95,79.0731,93.422,N,AF98-24.fna,2
AF98-36+95,79.7114,94.937,N,AF98-36.fna,327
AF98-51+95,78.8387,93.713,N,AF98-51.fna,345
AF99-08+95,79.7214,95.222,N,AF99-08.fna,74
AF99-42+95,80.0349,94.862,N,AF99-42.fna,98
AM07-21+95,79.729,93.873,N,AM07-21.fna,345
AM100-PB1-1D-29A+95,79.6548,94.749,N,AM100-PB1-1D-29A.fna,2
AM12-48+95,81.0536,93.955,N,AM12-48.fna,2
AM18-15+95,79.7416,93.372,N,AM18-15.fna,2
AM18-2AC+95,79.8912,95.235,N,AM18-2AC.fna,33
AM18-44+95,80.0932,93.722,N,AM18-44.fna,2
AM22-13+95,80.0261,93.873,N,AM22-13.fna,345
AM22-9LB+95,79.7898,95.918,N,AM22-9LB.fna,33
AM23-1+95,81.2095,94.122,N,AM23-1.fna,74
AM23-1AC+95,81.2443,95.233,N,AM23-1AC.fna,74
AM23-1LB+95,80.5846,92.426,N,AM23-1LB.fna,2
AM23-4+95,80.9026,95.111,N,AM23-4.fna,74
AM26-12LB+95,80.5332,94.504,N,AM26-12LB.fna,74
AM27-16+95,80.8262,93.304,N,AM27-16.fna,2
AM27-32LB+95,80.6527,95.184,N,AM27-32LB.fna,33
AM27-34+95,80.8333,94.49,N,AM27-34.fna,33
AM28-23+95,80.8185,94.788,N,AM28-23.fna,98
AM28-41+95,81.9854,94.105,N,AM28-41.fna,345
AM29-12LB+95,80.4467,92.94,N,AM29-12LB.fna,2
AM29-25AC+95,81.1267,94.788,N,AM29-25AC.fna,33
AM29-26+95,80.1006,94.109,N,AM29-26.fna,345
AM30-15AC+95,79.7222,93.878,N,AM30-15AC.fna,345
AM32-10AC+95,79.9251,94.788,N,AM32-10AC.fna,98
AM32-17LB+95,80.6519,95.461,N,AM32-17LB.fna,2
AM34-12+95,80.3661,94.788,N,AM34-12.fna,33
AM34-9LB+95,81.7459,94.248,N,AM34-9LB.fna,2
AM36-17+95,79.27,93.91,N,AM36-17.fna,2
AM36-2AA+95,78.6617,94.796,N,AM36-2AA.fna,73
AM36-5+95,78.7877,96.067,N,AM36-5.fna,73
AM37-4AC+95,79.8544,95.086,N,AM37-4AC.fna,33
AM39-5AC+95,79.6637,94.88,N,AM39-5AC.fna,33
AM40-10AC+95,79.6421,94.333,N,AM40-10AC.fna,2
AM41-10BH+95,79.3333,94.547,N,AM41-10BH.fna,73
AM41-5+95,79.8051,95.469,N,AM41-5.fna,33
AM42-10AC+95,80.1911,93.299,N,AM42-10AC.fna,2
AM43-41+95,79.5408,94.788,N,AM43-41.fna,98
AM44-9AT+95,79.4752,94.623,N,AM44-9AT.fna,2
AM45-2+95,80.2593,94.527,N,AM45-2.fna,2
AM45-9BH+95,80.1151,94.511,N,AM45-9BH.fna,2
AM46-18+95,80.1641,94.527,N,AM46-18.fna,2
AM50-15BH+95,79.9879,93.525,N,AM50-15BH.fna,2
AM54-14NS+95,79.5253,94.705,N,AM54-14NS.fna,2
AM54-7NE+95,79.7952,95.439,N,AM54-7NE.fna,33
AM62-4ACA+95,79.8638,94.581,N,AM62-4ACA.fna,74
AM64-3MHA+95,78.9163,95.013,N,AM64-3MHA.fna,73
AM67-5ACA+95,79.0269,94.096,N,AM67-5ACA.fna,73
AM73-4pH9A+95,79.0663,94.788,N,AM73-4pH9A.fna,98
AM75-20pH9TA+95,80.6214,95.174,N,AM75-20pH9TA.fna,378
AM97-05+95,79.6284,94.643,N,AM97-05.fna,345
AM97-23+95,81.7713,94.142,N,AM97-23.fna,74
AM97-71+95,80.0866,93.586,N,AM97-71.fna,74
LG100-20+95,79.9221,93.727,N,LG100-20.fna,74
OF02-6+95,80.7432,95.338,N,OF02-6.fna,74
OF03-14+95,80.0741,95.011,N,OF03-14.fna,33
OF03-6AA+95,79.9734,95.093,N,OF03-6AA.fna,73
OF24-11pH9A+95,79.893,95.011,N,OF24-11pH9A.fna,327
OF30-10pH10A+95,81.4092,94.349,N,OF30-10pH10A.fna,345
OM02-16LB+95,79.5448,94.101,N,OM02-16LB.fna,2
OM03-6+95,80.3737,95.938,N,OM03-6.fna,33
OM05-7+95,80.0169,94.056,N,OM05-7.fna,2
OM06-11AA+95,79.4499,94.937,N,OM06-11AA.fna,33
OM07-19+95,80.3154,95.086,N,OM07-19.fna,72
OM08-7+95,80.0846,94.169,N,OM08-7.fna,345
OM08-9BH+95,80.7429,95.814,N,OM08-9BH.fna,73
OM14-6A+95,80.4747,95.011,N,OM14-6A.fna,248
TF09-10AC+95,79.7967,94.788,N,TF09-10AC.fna,33
TF11-2AC+95,79.8008,93.227,N,TF11-2AC.fna,2
TM09-13AC+95,79.5597,95.011,N,TM09-13AC.fna,33
TM09-4+95,80.3945,94.135,N,TM09-4.fna,2
TM10-9AT+95,79.4973,94.169,N,TM10-9AT.fna,345
AF21-42+95,78.9612,92.844,N,AF21-42.fna,245
1095771.3+95,79.1132,94.572,N,1095771.3.fna,1
11861_6_57+95,80.9382,94.542,N,11861_6_57.fna,2
11861_6_58+95,79.6207,95.109,N,11861_6_58.fna,3
12718_7_36+95,98.4851,99.782,A,12718_7_36.fna,15
12718_7_63+95,98.4352,99.782,A,12718_7_63.fna,15
13414_6_65+95,80.195,95.235,N,13414_6_65.fna,33
13414_6_66+95,80.425,94.564,N,13414_6_66.fna,34
14207_7_33+95,79.6246,95.933,N,14207_7_33.fna,3
18048_1_59+95,79.3896,96.04,N,18048_1_59.fna,2
18048_1_72+95,79.4412,94.713,N,18048_1_72.fna,33
18048_2_59+95,79.4238,96.888,N,18048_2_59.fna,2
18048_2_72+95,79.5022,95.726,N,18048_2_72.fna,33
18048_2_88+95,79.1705,94.178,N,18048_2_88.fna,57
18391_1_1+95,81.3009,94.345,N,18391_1_1.fna,2
20287_6_28+95,80.2367,95.828,N,20287_6_28.fna,59
20287_6_32+95,79.5445,94.937,N,20287_6_32.fna,33
20287_6_36+95,80.5854,95.011,N,20287_6_36.fna,33
20287_6_41+95,79.5938,94.061,N,20287_6_41.fna,33
20287_6_48+95,80.4143,95.828,N,20287_6_48.fna,59
20287_6_49+95,79.5938,94.061,N,20287_6_49.fna,33
20287_6_55+95,80.2098,94.647,N,20287_6_55.fna,59
20287_6_56+95,79.5947,94.937,N,20287_6_56.fna,33
20287_6_62+95,80.0281,94.647,N,20287_6_62.fna,59
20287_6_72+95,79.2853,95.933,N,20287_6_72.fna,3
20287_6_76+95,79.7559,95.582,N,20287_6_76.fna,33
20287_6_91+95,98.3876,99.782,A,20287_6_91.fna,15
20298_3_81+95,98.4241,99.773,A,20298_3_81.fna,15
20427_4_28+95,98.458,99.773,A,20427_4_28.fna,15
21673_4_19+95,80.1882,94.341,N,21673_4_19.fna,72
21673_4_31+95,79.7343,95.011,N,21673_4_31.fna,33
21673_4_38+95,78.8935,93.655,N,21673_4_38.fna,73
21673_4_53+95,80.7075,94.069,N,21673_4_53.fna,74
21673_4_60+95,80.2971,94.788,N,21673_4_60.fna,34
21673_4_81+95,79.5141,94.577,N,21673_4_81.fna,3
457412.4+95,79.0302,93.29,N,457412.4.fna,2
657323.3+95,80.7437,95.979,N,657323.3.fna,74
GCA_000153905+95,79.8472,95.086,N,GCA_000153905.fna,33
GCA_000210015+95,80.2241,94.669,N,GCA_000210015.fna,98
GCA_000466565+95,79.5946,95.141,N,GCA_000466565.fna,74
GCA_001404455+95,79.7717,94.123,N,GCA_001404455.fna,2
GCA_001404535+95,79.3858,95.838,N,GCA_001404535.fna,33
GCA_001404735+95,80.802,92.948,N,GCA_001404735.fna,2
GCA_001404755+95,80.2616,94.749,N,GCA_001404755.fna,2
GCA_001404775+95,80.2558,95.798,N,GCA_001404775.fna,2
GCA_001405215+95,80.022,95.011,N,GCA_001405215.fna,33
GCA_001405455+95,80.3271,94.207,N,GCA_001405455.fna,2
GCA_001487165+95,81.0368,94.647,N,GCA_001487165.fna,74
GCA_003324155+95,80.3835,94.498,N,GCA_003324155.fna,74
GCA_004167315+95,81.461,94.943,N,GCA_004167315.fna,74
GCA_004167815+95,79.5485,94.937,N,GCA_004167815.fna,33
GCA_005844445+95,96.2933,99.13,A,GCA_005844445.fna,15
GCA_005845175+95,80.4231,94.788,N,GCA_005845175.fna,33
GCA_005848555+95,80.3208,93.95,N,GCA_005848555.fna,74
GCA_009707925+95,79.2825,94.949,N,GCA_009707925.fna,245
GCA_009876855+95,81.0628,93.727,N,GCA_009876855.fna,74
GCA_009876865+95,79.8646,94.131,N,GCA_009876865.fna,2
GCA_009876875+95,80.7553,94.14,N,GCA_009876875.fna,74
GCA_009876885+95,81.4113,94.943,N,GCA_009876885.fna,74
GCA_009876905+95,80.7619,94.943,N,GCA_009876905.fna,74
GCA_009881235+95,81.0175,93.299,N,GCA_009881235.fna,2
GCA_009881255+95,81.0395,93.759,N,GCA_009881255.fna,2
GCA_009881295+95,81.1802,93.759,N,GCA_009881295.fna,2
GCA_009881335+95,81.1305,93.759,N,GCA_009881335.fna,2
GCA_009881345+95,81.219,94.205,N,GCA_009881345.fna,2
GCA_009881365+95,80.9275,93.759,N,GCA_009881365.fna,2
GCA_009881395+95,80.8842,94.223,N,GCA_009881395.fna,2
GCA_009881405+95,80.9837,94.077,N,GCA_009881405.fna,2
GCA_009881425+95,79.9566,93.759,N,GCA_009881425.fna,2
GCA_009881435+95,80.9287,93.759,N,GCA_009881435.fna,2
GCA_009881475+95,79.9678,94.131,N,GCA_009881475.fna,2
GCA_009881535+95,79.8984,94.056,N,GCA_009881535.fna,2
GCA_009882995+95,80.0588,94.205,N,GCA_009882995.fna,2
GCA_009883035+95,80.004,94.131,N,GCA_009883035.fna,2
GCA_009883045+95,80.0975,93.732,N,GCA_009883045.fna,2
GCA_009883055+95,79.4721,95.086,N,GCA_009883055.fna,248
GCA_009883065+95,79.6436,94.937,N,GCA_009883065.fna,33
GCA_009883115+95,79.9181,94.056,N,GCA_009883115.fna,2
GCA_013299555+95,79.238,94.207,N,GCA_013299555.fna,2
GCA_013299585+95,80.7451,95.011,N,GCA_013299585.fna,33
GCA_013299815+95,80.9374,93.227,N,GCA_013299815.fna,2
GCA_013299975+95,79.4664,93.227,N,GCA_013299975.fna,2
GCA_013299995+95,80.7833,93.518,N,GCA_013299995.fna,2
GCA_013300045+95,81.068,93.664,N,GCA_013300045.fna,2
GCA_013300155+95,79.8121,95.133,N,GCA_013300155.fna,3
GCA_013300455+95,79.3693,94.207,N,GCA_013300455.fna,2
GCA_013300825+95,80.2719,94.123,N,GCA_013300825.fna,258
GCA_013300845+95,80.8962,95.109,N,GCA_013300845.fna,3
GCA_013300855+95,80.397,94.123,N,GCA_013300855.fna,258
GCA_013301625+95,80.8814,93.227,N,GCA_013301625.fna,2
GCA_013301645+95,80.926,96.263,N,GCA_013301645.fna,2
GCA_013301655+95,80.1336,95.045,N,GCA_013301655.fna,2
GCA_013301675+95,80.9615,93.725,N,GCA_013301675.fna,2
GCA_013301695+95,80.8239,93.227,N,GCA_013301695.fna,2
GCA_013301725+95,80.9455,93.227,N,GCA_013301725.fna,2
GCA_013301745+95,80.8233,94.175,N,GCA_013301745.fna,2
GCA_013301765+95,80.823,93.227,N,GCA_013301765.fna,2
GCA_013301775+95,80.8203,93.227,N,GCA_013301775.fna,2
GCA_013301805+95,80.1125,93.654,N,GCA_013301805.fna,74
GCA_013301825+95,80.8539,93.227,N,GCA_013301825.fna,2
GCA_013301845+95,79.5015,93.227,N,GCA_013301845.fna,2
GCA_013301855+95,81.0049,93.227,N,GCA_013301855.fna,2
GCA_013301875+95,78.8089,94.086,N,GCA_013301875.fna,2
GCA_013301885+95,79.4777,94.086,N,GCA_013301885.fna,2
GCA_013301925+95,79.4915,93.227,N,GCA_013301925.fna,2
GCA_013301935+95,79.2583,94.207,N,GCA_013301935.fna,2
GCA_013301945+95,79.1527,94.986,N,GCA_013301945.fna,2
GCA_013301975+95,80.1112,94.437,N,GCA_013301975.fna,1
GCA_013301985+95,79.7572,93.299,N,GCA_013301985.fna,2
GCA_013302025+95,80.8939,94.272,N,GCA_013302025.fna,2
GCA_013302035+95,81.1369,93.227,N,GCA_013302035.fna,2
GCA_013302045+95,80.9214,95.833,N,GCA_013302045.fna,2
GCA_013302085+95,81.3734,93.299,N,GCA_013302085.fna,2
GCA_013302095+95,80.7029,93.299,N,GCA_013302095.fna,2
GCA_013302125+95,82.1128,95.119,N,GCA_013302125.fna,2
GCA_013302135+95,81.0086,95.833,N,GCA_013302135.fna,2
GCA_013302195+95,80.2512,95.16,N,GCA_013302195.fna,33
GCA_013302215+95,80.3801,95.16,N,GCA_013302215.fna,33
GCA_013302245+95,79.8182,95.086,N,GCA_013302245.fna,72
GCA_013302255+95,81.013,94.564,N,GCA_013302255.fna,72
GCA_013302285+95,79.7055,95.119,N,GCA_013302285.fna,74
GCA_013302295+95,79.4163,94.349,N,GCA_013302295.fna,259
GCA_013302305+95,80.3199,96.513,N,GCA_013302305.fna,74
GCA_013302345+95,80.3152,94.684,N,GCA_013302345.fna,3
GCA_013302375+95,80.7645,94.592,N,GCA_013302375.fna,3
GCA_013302405+95,98.4622,99.347,A,GCA_013302405.fna,15
GCA_013304315+95,79.99,94.788,N,GCA_013304315.fna,33
GCA_013304385+95,79.983,94.539,N,GCA_013304385.fna,260
GCA_013304405+95,79.5988,93.154,N,GCA_013304405.fna,2
GCA_013304415+95,80.04,94.621,N,GCA_013304415.fna,74
GCA_013304465+95,80.549,95.16,N,GCA_013304465.fna,248
GCA_013304475+95,79.7085,96.424,N,GCA_013304475.fna,3
GCA_013304525+95,79.6137,94.937,N,GCA_013304525.fna,33
GCA_013304535+95,79.9605,95.507,N,GCA_013304535.fna,2
GCA_013304625+95,80.8241,94.22,N,GCA_013304625.fna,2
GCA_013304685+95,81.0593,93.856,N,GCA_013304685.fna,2
GCA_013304735+95,79.9088,94.242,N,GCA_013304735.fna,57
GCA_013304785+95,80.0039,94.22,N,GCA_013304785.fna,2
GCA_013304825+95,79.3613,94.784,N,GCA_013304825.fna,259
GCA_013304845+95,80.733,94.866,N,GCA_013304845.fna,259
GCA_013304855+95,80.0379,94.22,N,GCA_013304855.fna,2
GCA_013304875+95,80.6498,94.866,N,GCA_013304875.fna,259
GCA_013304885+95,80.9086,94.703,N,GCA_013304885.fna,259
GCA_013304925+95,79.316,94.866,N,GCA_013304925.fna,259
GCA_013304935+95,80.9109,94.866,N,GCA_013304935.fna,259
GCA_013304975+95,79.6539,94.568,N,GCA_013304975.fna,74
GCA_013305005+95,79.6072,94.647,N,GCA_013305005.fna,74
GCA_013305025+95,79.9882,94.589,N,GCA_013305025.fna,74
GCA_013305035+95,80.5927,94.784,N,GCA_013305035.fna,74
GCA_013305045+95,79.4662,96.198,N,GCA_013305045.fna,74
GCA_013305055+95,80.4363,94,N,GCA_013305055.fna,74
GCA_013305105+95,80.2231,94.721,N,GCA_013305105.fna,57
GCA_013305115+95,80.8819,94.428,N,GCA_013305115.fna,59
GCA_013305155+95,79.5564,94.568,N,GCA_013305155.fna,74
GCA_013305165+95,79.9159,94.568,N,GCA_013305165.fna,74
GCA_013317245+95,79.7961,95.047,N,GCA_013317245.fna,73
GCA_013317255+95,79.0045,95.042,N,GCA_013317255.fna,57
GCA_014269345+95,81.381,95.948,N,GCA_014269345.fna,74
GCA_014297245+95,79.3625,94.572,N,GCA_014297245.fna,1
GCA_014297355+95,79.9895,94.788,N,GCA_014297355.fna,98
GCA_014385375+95,80.1853,94.955,N,GCA_014385375.fna,3
GCA_015549355+95,79.2686,93.227,N,GCA_015549355.fna,2
